"ensembl_transcript_id","ensembl_gene_id","X","X3UTR_chrom","X3UTR_start","X3UTR_end","external_gene_name","description"
"ENST00000545507","ENSG00000172270",196,"chr19",582749,583493,"BSG","basigin (Ok blood group) [Source:HGNC Symbol;Acc:HGNC:1116]"
"ENST00000573784","ENSG00000172270",194,"chr19",582749,583494,"BSG","basigin (Ok blood group) [Source:HGNC Symbol;Acc:HGNC:1116]"
"ENST00000573784","ENSG00000172270",205,"chr19",582749,583494,"BSG","basigin (Ok blood group) [Source:HGNC Symbol;Acc:HGNC:1116]"
"ENST00000573784","ENSG00000172270",206,"chr19",582749,583494,"BSG","basigin (Ok blood group) [Source:HGNC Symbol;Acc:HGNC:1116]"
"ENST00000573784","ENSG00000172270",207,"chr19",582749,583494,"BSG","basigin (Ok blood group) [Source:HGNC Symbol;Acc:HGNC:1116]"
"ENST00000576984","ENSG00000172270",204,"chr19",582749,583493,"BSG","basigin (Ok blood group) [Source:HGNC Symbol;Acc:HGNC:1116]"
"ENST00000576984","ENSG00000172270",203,"chr19",582749,583493,"BSG","basigin (Ok blood group) [Source:HGNC Symbol;Acc:HGNC:1116]"
"ENST00000576984","ENSG00000172270",209,"chr19",582749,583493,"BSG","basigin (Ok blood group) [Source:HGNC Symbol;Acc:HGNC:1116]"
"ENST00000576984","ENSG00000172270",210,"chr19",582749,583493,"BSG","basigin (Ok blood group) [Source:HGNC Symbol;Acc:HGNC:1116]"
"ENST00000614867","ENSG00000172270",181,"chr19",582749,583487,"BSG","basigin (Ok blood group) [Source:HGNC Symbol;Acc:HGNC:1116]"
"ENST00000614867","ENSG00000172270",187,"chr19",582749,583487,"BSG","basigin (Ok blood group) [Source:HGNC Symbol;Acc:HGNC:1116]"
"ENST00000614867","ENSG00000172270",186,"chr19",582749,583487,"BSG","basigin (Ok blood group) [Source:HGNC Symbol;Acc:HGNC:1116]"
"ENST00000614867","ENSG00000172270",182,"chr19",582749,583487,"BSG","basigin (Ok blood group) [Source:HGNC Symbol;Acc:HGNC:1116]"
"ENST00000618006","ENSG00000172270",190,"chr19",582749,583487,"BSG","basigin (Ok blood group) [Source:HGNC Symbol;Acc:HGNC:1116]"
"ENST00000618006","ENSG00000172270",188,"chr19",582749,583487,"BSG","basigin (Ok blood group) [Source:HGNC Symbol;Acc:HGNC:1116]"
"ENST00000618006","ENSG00000172270",191,"chr19",582749,583487,"BSG","basigin (Ok blood group) [Source:HGNC Symbol;Acc:HGNC:1116]"
"ENST00000618006","ENSG00000172270",189,"chr19",582749,583487,"BSG","basigin (Ok blood group) [Source:HGNC Symbol;Acc:HGNC:1116]"
"ENST00000680065","ENSG00000172270",178,"chr19",582749,583462,"BSG","basigin (Ok blood group) [Source:HGNC Symbol;Acc:HGNC:1116]"
"ENST00000680065","ENSG00000172270",180,"chr19",582749,583462,"BSG","basigin (Ok blood group) [Source:HGNC Symbol;Acc:HGNC:1116]"
"ENST00000680065","ENSG00000172270",177,"chr19",582749,583462,"BSG","basigin (Ok blood group) [Source:HGNC Symbol;Acc:HGNC:1116]"
"ENST00000680065","ENSG00000172270",179,"chr19",582749,583462,"BSG","basigin (Ok blood group) [Source:HGNC Symbol;Acc:HGNC:1116]"
"ENST00000680326","ENSG00000172270",174,"chr19",582749,583493,"BSG","basigin (Ok blood group) [Source:HGNC Symbol;Acc:HGNC:1116]"
"ENST00000680326","ENSG00000172270",192,"chr19",582749,583493,"BSG","basigin (Ok blood group) [Source:HGNC Symbol;Acc:HGNC:1116]"
"ENST00000680326","ENSG00000172270",175,"chr19",582749,583493,"BSG","basigin (Ok blood group) [Source:HGNC Symbol;Acc:HGNC:1116]"
"ENST00000680326","ENSG00000172270",176,"chr19",582749,583493,"BSG","basigin (Ok blood group) [Source:HGNC Symbol;Acc:HGNC:1116]"
"ENST00000680552","ENSG00000172270",193,"chr19",582749,583442,"BSG","basigin (Ok blood group) [Source:HGNC Symbol;Acc:HGNC:1116]"
"ENST00000680552","ENSG00000172270",183,"chr19",582749,583442,"BSG","basigin (Ok blood group) [Source:HGNC Symbol;Acc:HGNC:1116]"
"ENST00000680552","ENSG00000172270",184,"chr19",582749,583442,"BSG","basigin (Ok blood group) [Source:HGNC Symbol;Acc:HGNC:1116]"
"ENST00000680552","ENSG00000172270",185,"chr19",582749,583442,"BSG","basigin (Ok blood group) [Source:HGNC Symbol;Acc:HGNC:1116]"
"ENST00000679472","ENSG00000172270",219,"chr19",582838,583442,"BSG","basigin (Ok blood group) [Source:HGNC Symbol;Acc:HGNC:1116]"
"ENST00000679472","ENSG00000172270",217,"chr19",582838,583442,"BSG","basigin (Ok blood group) [Source:HGNC Symbol;Acc:HGNC:1116]"
"ENST00000679472","ENSG00000172270",220,"chr19",582838,583442,"BSG","basigin (Ok blood group) [Source:HGNC Symbol;Acc:HGNC:1116]"
"ENST00000679472","ENSG00000172270",218,"chr19",582838,583442,"BSG","basigin (Ok blood group) [Source:HGNC Symbol;Acc:HGNC:1116]"
"ENST00000264555","ENSG00000070047",222,"chr11",611777,612222,"PHRF1","PHD and ring finger domains 1 [Source:HGNC Symbol;Acc:HGNC:24351]"
"ENST00000413872","ENSG00000070047",223,"chr11",611777,611964,"PHRF1","PHD and ring finger domains 1 [Source:HGNC Symbol;Acc:HGNC:24351]"
"ENST00000416188","ENSG00000070047",224,"chr11",611777,611964,"PHRF1","PHD and ring finger domains 1 [Source:HGNC Symbol;Acc:HGNC:24351]"
"ENST00000533464","ENSG00000070047",221,"chr11",611777,611964,"PHRF1","PHD and ring finger domains 1 [Source:HGNC Symbol;Acc:HGNC:24351]"
"ENST00000248139","ENSG00000197562",226,"chr16",627622,629268,"RAB40C","RAB40C, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:18285]"
"ENST00000248139","ENSG00000197562",227,"chr16",627622,629268,"RAB40C","RAB40C, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:18285]"
"ENST00000535977","ENSG00000197562",229,"chr16",627622,629271,"RAB40C","RAB40C, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:18285]"
"ENST00000535977","ENSG00000197562",230,"chr16",627622,629271,"RAB40C","RAB40C, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:18285]"
"ENST00000538492","ENSG00000197562",228,"chr16",627622,629271,"RAB40C","RAB40C, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:18285]"
"ENST00000538492","ENSG00000197562",225,"chr16",627622,629271,"RAB40C","RAB40C, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:18285]"
"ENST00000539661","ENSG00000197562",231,"chr16",627622,629271,"RAB40C","RAB40C, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:18285]"
"ENST00000539661","ENSG00000197562",232,"chr16",627622,629271,"RAB40C","RAB40C, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:18285]"
"ENST00000382409","ENSG00000177030",233,"chr11",644232,644549,"DEAF1","DEAF1 transcription factor [Source:HGNC Symbol;Acc:HGNC:14677]"
"ENST00000683307","ENSG00000177030",234,"chr11",644238,644549,"DEAF1","DEAF1 transcription factor [Source:HGNC Symbol;Acc:HGNC:14677]"
"ENST00000381962","ENSG00000271303",235,"chr20",646614,648713,"SRXN1","sulfiredoxin 1 [Source:HGNC Symbol;Acc:HGNC:16132]"
"ENST00000488788","ENSG00000270299",236,"chr20",646625,648855,"","novel protein"
"ENST00000647584","ENSG00000132199",237,"chr18",670317,674304,"ENOSF1","enolase superfamily member 1 [Source:HGNC Symbol;Acc:HGNC:30365]"
"ENST00000323224","ENSG00000176890",238,"chr18",672997,673484,"TYMS","thymidylate synthetase [Source:HGNC Symbol;Acc:HGNC:12441]"
"ENST00000323274","ENSG00000176890",239,"chr18",672997,673578,"TYMS","thymidylate synthetase [Source:HGNC Symbol;Acc:HGNC:12441]"
"ENST00000315082","ENSG00000140983",240,"chr16",673606,674171,"RHOT2","ras homolog family member T2 [Source:HGNC Symbol;Acc:HGNC:21169]"
"ENST00000315082","ENSG00000140983",241,"chr16",673606,674171,"RHOT2","ras homolog family member T2 [Source:HGNC Symbol;Acc:HGNC:21169]"
"ENST00000564000","ENSG00000103254",242,"chr16",722200,722585,"ANTKMT","adenine nucleotide translocase lysine methyltransferase [Source:HGNC Symbol;Acc:HGNC:14152]"
"ENST00000549114","ENSG00000103253",244,"chr16",728825,729733,"HAGHL","hydroxyacylglutathione hydrolase like [Source:HGNC Symbol;Acc:HGNC:14177]"
"ENST00000564537","ENSG00000103253",243,"chr16",728825,729715,"HAGHL","hydroxyacylglutathione hydrolase like [Source:HGNC Symbol;Acc:HGNC:14177]"
"ENST00000341413","ENSG00000103253",245,"chr16",729168,729715,"HAGHL","hydroxyacylglutathione hydrolase like [Source:HGNC Symbol;Acc:HGNC:14177]"
"ENST00000389703","ENSG00000103253",246,"chr16",729456,729715,"HAGHL","hydroxyacylglutathione hydrolase like [Source:HGNC Symbol;Acc:HGNC:14177]"
"ENST00000382293","ENSG00000107104",248,"chr9",745235,746103,"KANK1","KN motif and ankyrin repeat domains 1 [Source:HGNC Symbol;Acc:HGNC:19309]"
"ENST00000382293","ENSG00000107104",250,"chr9",745235,746103,"KANK1","KN motif and ankyrin repeat domains 1 [Source:HGNC Symbol;Acc:HGNC:19309]"
"ENST00000382297","ENSG00000107104",251,"chr9",745235,746103,"KANK1","KN motif and ankyrin repeat domains 1 [Source:HGNC Symbol;Acc:HGNC:19309]"
"ENST00000382297","ENSG00000107104",247,"chr9",745235,746103,"KANK1","KN motif and ankyrin repeat domains 1 [Source:HGNC Symbol;Acc:HGNC:19309]"
"ENST00000382303","ENSG00000107104",253,"chr9",745235,746105,"KANK1","KN motif and ankyrin repeat domains 1 [Source:HGNC Symbol;Acc:HGNC:19309]"
"ENST00000382303","ENSG00000107104",254,"chr9",745235,746105,"KANK1","KN motif and ankyrin repeat domains 1 [Source:HGNC Symbol;Acc:HGNC:19309]"
"ENST00000619269","ENSG00000107104",252,"chr9",745235,746106,"KANK1","KN motif and ankyrin repeat domains 1 [Source:HGNC Symbol;Acc:HGNC:19309]"
"ENST00000619269","ENSG00000107104",249,"chr9",745235,746106,"KANK1","KN motif and ankyrin repeat domains 1 [Source:HGNC Symbol;Acc:HGNC:19309]"
"ENST00000674102","ENSG00000107104",256,"chr9",745235,746103,"KANK1","KN motif and ankyrin repeat domains 1 [Source:HGNC Symbol;Acc:HGNC:19309]"
"ENST00000674102","ENSG00000107104",255,"chr9",745235,746103,"KANK1","KN motif and ankyrin repeat domains 1 [Source:HGNC Symbol;Acc:HGNC:19309]"
"ENST00000301329","ENSG00000167699",257,"chr17",759096,760172,"GLOD4","glyoxalase domain containing 4 [Source:HGNC Symbol;Acc:HGNC:14111]"
"ENST00000301329","ENSG00000167699",258,"chr17",759096,760172,"GLOD4","glyoxalase domain containing 4 [Source:HGNC Symbol;Acc:HGNC:14111]"
"ENST00000301328","ENSG00000167699",261,"chr17",759329,760172,"GLOD4","glyoxalase domain containing 4 [Source:HGNC Symbol;Acc:HGNC:14111]"
"ENST00000301328","ENSG00000167699",262,"chr17",759329,760172,"GLOD4","glyoxalase domain containing 4 [Source:HGNC Symbol;Acc:HGNC:14111]"
"ENST00000362003","ENSG00000185619",264,"chr4",766079,770640,"PCGF3","polycomb group ring finger 3 [Source:HGNC Symbol;Acc:HGNC:10066]"
"ENST00000362003","ENSG00000185619",263,"chr4",766079,770640,"PCGF3","polycomb group ring finger 3 [Source:HGNC Symbol;Acc:HGNC:10066]"
"ENST00000319863","ENSG00000177225",265,"chr11",767221,770896,"GATD1","glutamine amidotransferase class 1 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:26616]"
"ENST00000524550","ENSG00000177225",266,"chr11",770469,770896,"GATD1","glutamine amidotransferase class 1 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:26616]"
"ENST00000320230","ENSG00000177542",267,"chr11",790474,791914,"SLC25A22","solute carrier family 25 member 22 [Source:HGNC Symbol;Acc:HGNC:19954]"
"ENST00000628067","ENSG00000177542",268,"chr11",790474,791914,"SLC25A22","solute carrier family 25 member 22 [Source:HGNC Symbol;Acc:HGNC:19954]"
"ENST00000316157","ENSG00000107929",270,"chr10",809496,812925,"LARP4B","La ribonucleoprotein 4B [Source:HGNC Symbol;Acc:HGNC:28987]"
"ENST00000316157","ENSG00000107929",269,"chr10",809496,812925,"LARP4B","La ribonucleoprotein 4B [Source:HGNC Symbol;Acc:HGNC:28987]"
"ENST00000349038","ENSG00000011304",276,"chr19",810826,812312,"PTBP1","polypyrimidine tract binding protein 1 [Source:HGNC Symbol;Acc:HGNC:9583]"
"ENST00000350092","ENSG00000011304",275,"chr19",810826,812222,"PTBP1","polypyrimidine tract binding protein 1 [Source:HGNC Symbol;Acc:HGNC:9583]"
"ENST00000356948","ENSG00000011304",271,"chr19",810826,812312,"PTBP1","polypyrimidine tract binding protein 1 [Source:HGNC Symbol;Acc:HGNC:9583]"
"ENST00000394601","ENSG00000011304",274,"chr19",810826,812312,"PTBP1","polypyrimidine tract binding protein 1 [Source:HGNC Symbol;Acc:HGNC:9583]"
"ENST00000627714","ENSG00000011304",277,"chr19",810826,812327,"PTBP1","polypyrimidine tract binding protein 1 [Source:HGNC Symbol;Acc:HGNC:9583]"
"ENST00000635647","ENSG00000011304",273,"chr19",810826,812327,"PTBP1","polypyrimidine tract binding protein 1 [Source:HGNC Symbol;Acc:HGNC:9583]"
"ENST00000679114","ENSG00000011304",272,"chr19",810826,812275,"PTBP1","polypyrimidine tract binding protein 1 [Source:HGNC Symbol;Acc:HGNC:9583]"
"ENST00000359894","ENSG00000129951",278,"chr19",812487,812569,"PLPPR3","phospholipid phosphatase related 3 [Source:HGNC Symbol;Acc:HGNC:23497]"
"ENST00000520876","ENSG00000129951",279,"chr19",812487,812569,"PLPPR3","phospholipid phosphatase related 3 [Source:HGNC Symbol;Acc:HGNC:23497]"
"ENST00000322008","ENSG00000177697",283,"chr11",838192,838835,"CD151","CD151 molecule (Raph blood group) [Source:HGNC Symbol;Acc:HGNC:1630]"
"ENST00000397420","ENSG00000177697",281,"chr11",838192,838831,"CD151","CD151 molecule (Raph blood group) [Source:HGNC Symbol;Acc:HGNC:1630]"
"ENST00000397421","ENSG00000177697",282,"chr11",838192,838834,"CD151","CD151 molecule (Raph blood group) [Source:HGNC Symbol;Acc:HGNC:1630]"
"ENST00000528011","ENSG00000177697",280,"chr11",838192,838798,"CD151","CD151 molecule (Raph blood group) [Source:HGNC Symbol;Acc:HGNC:1630]"
"ENST00000314167","ENSG00000178950",284,"chr4",849276,849672,"GAK","cyclin G associated kinase [Source:HGNC Symbol;Acc:HGNC:4113]"
"ENST00000511163","ENSG00000178950",285,"chr4",849277,849672,"GAK","cyclin G associated kinase [Source:HGNC Symbol;Acc:HGNC:4113]"
"ENST00000397396","ENSG00000214063",288,"chr11",866630,867116,"TSPAN4","tetraspanin 4 [Source:HGNC Symbol;Acc:HGNC:11859]"
"ENST00000397396","ENSG00000214063",289,"chr11",866630,867116,"TSPAN4","tetraspanin 4 [Source:HGNC Symbol;Acc:HGNC:11859]"
"ENST00000397397","ENSG00000214063",293,"chr11",866630,867111,"TSPAN4","tetraspanin 4 [Source:HGNC Symbol;Acc:HGNC:11859]"
"ENST00000397397","ENSG00000214063",292,"chr11",866630,867111,"TSPAN4","tetraspanin 4 [Source:HGNC Symbol;Acc:HGNC:11859]"
"ENST00000397404","ENSG00000214063",290,"chr11",866630,867116,"TSPAN4","tetraspanin 4 [Source:HGNC Symbol;Acc:HGNC:11859]"
"ENST00000397404","ENSG00000214063",296,"chr11",866630,867116,"TSPAN4","tetraspanin 4 [Source:HGNC Symbol;Acc:HGNC:11859]"
"ENST00000397406","ENSG00000214063",291,"chr11",866630,867116,"TSPAN4","tetraspanin 4 [Source:HGNC Symbol;Acc:HGNC:11859]"
"ENST00000397406","ENSG00000214063",295,"chr11",866630,867116,"TSPAN4","tetraspanin 4 [Source:HGNC Symbol;Acc:HGNC:11859]"
"ENST00000397408","ENSG00000214063",297,"chr11",866630,867116,"TSPAN4","tetraspanin 4 [Source:HGNC Symbol;Acc:HGNC:11859]"
"ENST00000397408","ENSG00000214063",294,"chr11",866630,867116,"TSPAN4","tetraspanin 4 [Source:HGNC Symbol;Acc:HGNC:11859]"
"ENST00000409531","ENSG00000214063",286,"chr11",866630,867111,"TSPAN4","tetraspanin 4 [Source:HGNC Symbol;Acc:HGNC:11859]"
"ENST00000409531","ENSG00000214063",287,"chr11",866630,867111,"TSPAN4","tetraspanin 4 [Source:HGNC Symbol;Acc:HGNC:11859]"
"ENST00000323578","ENSG00000177830",299,"chr11",867858,869857,"CHID1","chitinase domain containing 1 [Source:HGNC Symbol;Acc:HGNC:28474]"
"ENST00000323578","ENSG00000177830",298,"chr11",867858,869857,"CHID1","chitinase domain containing 1 [Source:HGNC Symbol;Acc:HGNC:28474]"
"ENST00000449825","ENSG00000177830",301,"chr11",867859,869857,"CHID1","chitinase domain containing 1 [Source:HGNC Symbol;Acc:HGNC:28474]"
"ENST00000449825","ENSG00000177830",300,"chr11",867859,869857,"CHID1","chitinase domain containing 1 [Source:HGNC Symbol;Acc:HGNC:28474]"
"ENST00000454838","ENSG00000177830",302,"chr11",867859,869857,"CHID1","chitinase domain containing 1 [Source:HGNC Symbol;Acc:HGNC:28474]"
"ENST00000454838","ENSG00000177830",303,"chr11",867859,869857,"CHID1","chitinase domain containing 1 [Source:HGNC Symbol;Acc:HGNC:28474]"
"ENST00000389574","ENSG00000164828",305,"chr7",873331,874902,"SUN1","Sad1 and UNC84 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:18587]"
"ENST00000389574","ENSG00000164828",310,"chr7",873331,874902,"SUN1","Sad1 and UNC84 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:18587]"
"ENST00000389574","ENSG00000164828",311,"chr7",873331,874902,"SUN1","Sad1 and UNC84 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:18587]"
"ENST00000389574","ENSG00000164828",309,"chr7",873331,874902,"SUN1","Sad1 and UNC84 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:18587]"
"ENST00000401592","ENSG00000164828",321,"chr7",873331,874934,"SUN1","Sad1 and UNC84 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:18587]"
"ENST00000401592","ENSG00000164828",323,"chr7",873331,874934,"SUN1","Sad1 and UNC84 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:18587]"
"ENST00000401592","ENSG00000164828",322,"chr7",873331,874934,"SUN1","Sad1 and UNC84 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:18587]"
"ENST00000401592","ENSG00000164828",306,"chr7",873331,874934,"SUN1","Sad1 and UNC84 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:18587]"
"ENST00000405266","ENSG00000164828",318,"chr7",873331,874900,"SUN1","Sad1 and UNC84 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:18587]"
"ENST00000405266","ENSG00000164828",304,"chr7",873331,874900,"SUN1","Sad1 and UNC84 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:18587]"
"ENST00000405266","ENSG00000164828",319,"chr7",873331,874900,"SUN1","Sad1 and UNC84 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:18587]"
"ENST00000405266","ENSG00000164828",317,"chr7",873331,874900,"SUN1","Sad1 and UNC84 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:18587]"
"ENST00000425407","ENSG00000164828",316,"chr7",873331,874920,"SUN1","Sad1 and UNC84 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:18587]"
"ENST00000425407","ENSG00000164828",315,"chr7",873331,874920,"SUN1","Sad1 and UNC84 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:18587]"
"ENST00000425407","ENSG00000164828",314,"chr7",873331,874920,"SUN1","Sad1 and UNC84 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:18587]"
"ENST00000425407","ENSG00000164828",313,"chr7",873331,874920,"SUN1","Sad1 and UNC84 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:18587]"
"ENST00000452783","ENSG00000164828",320,"chr7",873331,874920,"SUN1","Sad1 and UNC84 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:18587]"
"ENST00000452783","ENSG00000164828",312,"chr7",873331,874920,"SUN1","Sad1 and UNC84 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:18587]"
"ENST00000452783","ENSG00000164828",307,"chr7",873331,874920,"SUN1","Sad1 and UNC84 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:18587]"
"ENST00000452783","ENSG00000164828",308,"chr7",873331,874920,"SUN1","Sad1 and UNC84 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:18587]"
"ENST00000265857","ENSG00000239857",324,"chr7",895422,896436,"GET4","guided entry of tail-anchored proteins factor 4 [Source:HGNC Symbol;Acc:HGNC:21690]"
"ENST00000265857","ENSG00000239857",327,"chr7",895422,896436,"GET4","guided entry of tail-anchored proteins factor 4 [Source:HGNC Symbol;Acc:HGNC:21690]"
"ENST00000407192","ENSG00000239857",326,"chr7",895422,896436,"GET4","guided entry of tail-anchored proteins factor 4 [Source:HGNC Symbol;Acc:HGNC:21690]"
"ENST00000407192","ENSG00000239857",325,"chr7",895422,896436,"GET4","guided entry of tail-anchored proteins factor 4 [Source:HGNC Symbol;Acc:HGNC:21690]"
"ENST00000361574","ENSG00000198858",332,"chr19",896502,897436,"R3HDM4","R3H domain containing 4 [Source:HGNC Symbol;Acc:HGNC:28270]"
"ENST00000361574","ENSG00000198858",331,"chr19",896502,897436,"R3HDM4","R3H domain containing 4 [Source:HGNC Symbol;Acc:HGNC:28270]"
"ENST00000361574","ENSG00000198858",335,"chr19",896502,897436,"R3HDM4","R3H domain containing 4 [Source:HGNC Symbol;Acc:HGNC:28270]"
"ENST00000361574","ENSG00000198858",333,"chr19",896502,897436,"R3HDM4","R3H domain containing 4 [Source:HGNC Symbol;Acc:HGNC:28270]"
"ENST00000361574","ENSG00000198858",328,"chr19",896502,897436,"R3HDM4","R3H domain containing 4 [Source:HGNC Symbol;Acc:HGNC:28270]"
"ENST00000361574","ENSG00000198858",336,"chr19",896502,897436,"R3HDM4","R3H domain containing 4 [Source:HGNC Symbol;Acc:HGNC:28270]"
"ENST00000361574","ENSG00000198858",329,"chr19",896502,897436,"R3HDM4","R3H domain containing 4 [Source:HGNC Symbol;Acc:HGNC:28270]"
"ENST00000361574","ENSG00000198858",334,"chr19",896502,897436,"R3HDM4","R3H domain containing 4 [Source:HGNC Symbol;Acc:HGNC:28270]"
"ENST00000361574","ENSG00000198858",330,"chr19",896502,897436,"R3HDM4","R3H domain containing 4 [Source:HGNC Symbol;Acc:HGNC:28270]"
"ENST00000587975","ENSG00000198858",342,"chr19",896503,897436,"R3HDM4","R3H domain containing 4 [Source:HGNC Symbol;Acc:HGNC:28270]"
"ENST00000587975","ENSG00000198858",345,"chr19",896503,897436,"R3HDM4","R3H domain containing 4 [Source:HGNC Symbol;Acc:HGNC:28270]"
"ENST00000587975","ENSG00000198858",340,"chr19",896503,897436,"R3HDM4","R3H domain containing 4 [Source:HGNC Symbol;Acc:HGNC:28270]"
"ENST00000587975","ENSG00000198858",341,"chr19",896503,897436,"R3HDM4","R3H domain containing 4 [Source:HGNC Symbol;Acc:HGNC:28270]"
"ENST00000587975","ENSG00000198858",338,"chr19",896503,897436,"R3HDM4","R3H domain containing 4 [Source:HGNC Symbol;Acc:HGNC:28270]"
