,index,DDX6_chrom,DDX6_start,DDX6_end,strand,confidence_score,sample_or_tissue_used
533,533,chr1,1335837,1335868,-,5.229321962,K562
534,534,chr1,1335685,1335709,-,10.50896064,K562
535,535,chr1,1335709,1335734,-,7.725388919,K562
536,536,chr1,1335374,1335513,-,16.69034854,K562
537,537,chr1,1335309,1335383,-,9.427952597,K562
538,538,chr1,1335837,1335868,-,5.229321962,K562
539,539,chr1,1335709,1335734,-,7.725388919,K562
540,540,chr1,1335835,1335875,-,4.308259517,K562
541,541,chr1,1335309,1335383,-,9.427952597,K562
542,542,chr1,1335685,1335709,-,10.50896064,K562
543,543,chr1,1335439,1335500,-,8.307859361,K562
544,544,chr1,1335374,1335513,-,16.69034854,K562
545,545,chr17,1344604,1344652,-,6.180812464,K562
546,546,chr17,1344604,1344652,-,6.180812464,K562
547,547,chr16,1349317,1349429,-,13.75222307,K562
548,548,chr16,1349317,1349417,-,13.52238682,K562
549,549,chr16,1349317,1349429,-,13.75222307,K562
550,550,chr16,1349317,1349417,-,13.52238682,K562
551,551,chr16,1349317,1349429,-,13.75222307,K562
552,552,chr16,1349317,1349429,-,13.75222307,K562
553,553,chr16,1349317,1349417,-,13.52238682,K562
554,554,chr16,1349317,1349417,-,13.52238682,K562
555,555,chr16,1349317,1349429,-,13.75222307,K562
556,556,chr16,1349317,1349417,-,13.52238682,K562
557,557,chr20,1369071,1369159,-,48.63618126,HepG2
558,558,chr20,1369803,1369816,-,3.96221267,HepG2
559,559,chr20,1369071,1369159,-,48.63618126,HepG2
560,560,chr20,1369071,1369159,-,48.63618126,HepG2
561,561,chr20,1369803,1369816,-,3.96221267,HepG2
562,562,chr20,1369803,1369816,-,3.96221267,HepG2
563,563,chr20,1369071,1369159,-,48.63618126,HepG2
564,564,chr20,1369803,1369816,-,3.96221267,HepG2
565,565,chr20,1369803,1369816,-,3.96221267,HepG2
566,566,chr20,1369803,1369816,-,3.96221267,HepG2
567,567,chr4,1394610,1394662,+,3.991571025,K562
568,568,chr4,1392401,1392442,+,3.536314955,HepG2
569,569,chr19,1394995,1395054,+,5.721036617,K562
570,570,chr19,1394855,1394905,+,6.554074475,K562
571,571,chr19,1394820,1394887,+,7.671003851,K562
572,572,chr19,1395488,1395556,+,5.582216856,K562
573,573,chr19,1394808,1394855,+,7.173988142,K562
574,574,chr19,1394820,1394887,+,7.671003851,K562
575,575,chr19,1394808,1394855,+,7.173988142,K562
576,576,chr19,1394995,1395054,+,5.721036617,K562
577,577,chr19,1395488,1395556,+,5.582216856,K562
578,578,chr19,1394855,1394905,+,6.554074475,K562
579,579,chr19,1395488,1395556,+,5.582216856,K562
580,580,chr19,1395488,1395556,+,5.582216856,K562
581,581,chr17,1421194,1421294,-,4.070298109,HepG2
582,582,chr17,1421194,1421294,-,4.070298109,HepG2
583,583,chr7,1434411,1434474,-,5.347881548,K562
584,584,chr7,1434517,1434594,-,5.582216856,K562
585,585,chr7,1434401,1434462,-,4.996705807,K562
586,586,chr19,1435338,1435407,+,4.999219406,HepG2
587,587,chr19,1435403,1435451,+,7.553343713,K562
588,588,chr19,1435024,1435086,+,19.91850867,K562
589,589,chr19,1434748,1434778,+,7.725388919,K562
590,590,chr19,1434807,1434836,+,5.046799405,K562
591,591,chr19,1435012,1435114,+,45.10188941,K562
592,592,chr19,1435012,1435114,+,45.10188941,K562
593,593,chr19,1435024,1435086,+,19.91850867,K562
594,594,chr19,1435012,1435114,+,45.10188941,K562
595,595,chr19,1435024,1435086,+,19.91850867,K562
596,596,chr19,1435338,1435407,+,4.999219406,HepG2
597,597,chr19,1435338,1435407,+,4.999219406,HepG2
598,598,chr19,1435403,1435451,+,7.553343713,K562
599,599,chr19,1435024,1435086,+,19.91850867,K562
600,600,chr19,1435338,1435407,+,4.999219406,HepG2
601,601,chr19,1435012,1435114,+,45.10188941,K562
602,602,chr19,1435403,1435451,+,7.553343713,K562
603,603,chr19,1435403,1435451,+,7.553343713,K562
604,604,chr16,1446212,1446266,-,4.367798095,K562
605,605,chr16,1445538,1445602,-,4.017282261,K562
606,606,chr16,1446212,1446266,-,4.367798095,K562
607,607,chr16,1445538,1445602,-,4.017282261,K562
608,608,chr16,1445538,1445602,-,4.017282261,K562
609,609,chr16,1446212,1446266,-,4.367798095,K562
610,610,chr5,1461785,1461825,-,4.613129145,HepG2
611,611,chr5,1461777,1461836,-,4.28721069,K562
612,612,chr5,1461487,1461583,-,5.347881548,K562
613,613,chr5,1461454,1461513,-,3.915254684,K562
614,614,chr19,1470264,1470330,-,4.619541281,K562
615,615,chr19,1470264,1470330,-,4.619541281,K562
616,616,chr19,1470264,1470330,-,4.619541281,K562
617,617,chr7,1470424,1470494,-,4.017282261,K562
618,618,chr19,1474485,1474517,-,4.232507593,HepG2
619,619,chr19,1474485,1474517,-,4.232507593,HepG2
620,620,chr19,1474485,1474517,-,4.232507593,HepG2
621,621,chr19,1474485,1474517,-,4.232507593,HepG2
622,622,chr19,1474485,1474517,-,4.232507593,HepG2
623,623,chr19,1474485,1474517,-,4.232507593,HepG2
624,624,chr19,1474485,1474517,-,4.232507593,HepG2
625,625,chr19,1474485,1474517,-,4.232507593,HepG2
626,626,chr1,1495993,1496098,+,12.55690638,K562
627,627,chr1,1496027,1496145,+,5.419897543,K562
628,628,chr1,1495993,1496098,+,12.55690638,K562
629,629,chr1,1496027,1496145,+,5.419897543,K562
630,630,chr16,1510317,1510422,+,9.853875066,K562
631,631,chr1,1534579,1534629,+,3.882310524,HepG2
632,632,chr1,1534579,1534629,+,3.882310524,HepG2
633,633,chr1,1534349,1534401,+,3.682185412,K562
634,634,chr1,1534579,1534629,+,3.882310524,HepG2
635,635,chr1,1534555,1534651,+,7.722436624,K562
636,636,chr1,1534555,1534651,+,7.722436624,K562
637,637,chr1,1534349,1534401,+,3.682185412,K562
638,638,chr1,1534349,1534401,+,3.682185412,K562
639,639,chr1,1534555,1534651,+,7.722436624,K562
640,640,chr7,1541456,1541527,+,6.327809749,HepG2
641,641,chr7,1540422,1540493,+,3.266697184,K562
642,642,chr1,1541890,1541998,-,15.28947647,K562
643,643,chr19,1555369,1555441,-,6.567770441,K562
644,644,chr19,1555116,1555164,-,4.232507593,HepG2
645,645,chr19,1577351,1577398,-,3.545634347,K562
646,646,chr19,1576826,1576873,-,3.178734411,K562
647,647,chr19,1577303,1577357,-,7.220647128,K562
648,648,chr19,1577351,1577398,-,3.545634347,K562
649,649,chr19,1576951,1576996,-,4.739795003,HepG2
650,650,chr19,1577198,1577239,-,5.266761796,K562
651,651,chr19,1577198,1577239,-,5.266761796,K562
652,652,chr19,1576918,1576964,-,5.858969044,K562
653,653,chr19,1576918,1576964,-,5.858969044,K562
654,654,chr19,1576826,1576873,-,3.178734411,K562
655,655,chr19,1577303,1577357,-,7.220647128,K562
656,656,chr19,1576951,1576996,-,4.739795003,HepG2
657,657,chr19,1576918,1576964,-,5.858969044,K562
658,658,chr19,1577351,1577398,-,3.545634347,K562
659,659,chr19,1576826,1576873,-,3.178734411,K562
660,660,chr19,1576951,1576996,-,4.739795003,HepG2
661,661,chr19,1577198,1577239,-,5.266761796,K562
662,662,chr19,1577303,1577357,-,7.220647128,K562
663,663,chr19,1609454,1609490,-,3.199661376,HepG2
664,664,chr19,1610245,1610288,-,5.340467232,HepG2
665,665,chr19,1609333,1609400,-,5.287361324,K562
666,666,chr19,1609454,1609490,-,3.199661376,HepG2
667,667,chr19,1609821,1609851,-,4.227194163,K562
668,668,chr19,1610990,1611031,-,4.269339392,HepG2
669,669,chr19,1609337,1609381,-,3.682185412,K562
670,670,chr19,1609337,1609381,-,3.682185412,K562
671,671,chr19,1609333,1609400,-,5.287361324,K562
672,672,chr19,1610990,1611031,-,4.269339392,HepG2
673,673,chr19,1610245,1610288,-,5.340467232,HepG2
674,674,chr19,1609821,1609851,-,4.227194163,K562
675,675,chr19,1609333,1609400,-,5.287361324,K562
676,676,chr19,1609337,1609381,-,3.682185412,K562
677,677,chr19,1609454,1609490,-,3.199661376,HepG2
678,678,chr19,1610990,1611031,-,4.269339392,HepG2
679,679,chr19,1610990,1611031,-,4.269339392,HepG2
680,680,chr19,1610245,1610288,-,5.340467232,HepG2
681,681,chr19,1609337,1609381,-,3.682185412,K562
682,682,chr19,1609454,1609490,-,3.199661376,HepG2
683,683,chr19,1609821,1609851,-,4.227194163,K562
684,684,chr19,1610245,1610288,-,5.340467232,HepG2
685,685,chr19,1609333,1609400,-,5.287361324,K562
686,686,chr19,1609821,1609851,-,4.227194163,K562
687,687,chr19,1609333,1609400,-,5.287361324,K562
688,688,chr19,1609454,1609490,-,3.199661376,HepG2
689,689,chr19,1609821,1609851,-,4.227194163,K562
690,690,chr19,1610245,1610288,-,5.340467232,HepG2
691,691,chr19,1609337,1609381,-,3.682185412,K562
692,692,chr1,1665206,1665253,-,3.682185412,K562
693,693,chr1,1665206,1665253,-,3.682185412,K562
694,694,chr4,1692829,1692876,-,5.046799405,K562
695,695,chr4,1692829,1692876,-,5.046799405,K562
696,696,chr4,1692829,1692876,-,5.046799405,K562
697,697,chr16,1699256,1699334,+,17.09255639,K562
698,698,chr16,1699256,1699334,+,17.09255639,K562
699,699,chr16,1698906,1698944,+,4.512902227,HepG2
700,700,chr16,1699259,1699330,+,17.22503073,K562
701,701,chr16,1698906,1698944,+,4.512902227,HepG2
702,702,chr16,1699259,1699330,+,17.22503073,K562
703,703,chr16,1700605,1700658,+,3.693916752,HepG2
704,704,chr16,1699259,1699330,+,17.22503073,K562
705,705,chr16,1699256,1699334,+,17.09255639,K562
706,706,chr16,1700605,1700658,+,3.693916752,HepG2
707,707,chr16,1699259,1699330,+,17.22503073,K562
708,708,chr16,1699256,1699334,+,17.09255639,K562
709,709,chr16,1699256,1699334,+,17.09255639,K562
710,710,chr16,1699259,1699330,+,17.22503073,K562
711,711,chr4,1716128,1716228,-,6.466272034,K562
712,712,chr4,1716192,1716239,-,3.424169967,K562
713,713,chr4,1716192,1716239,-,3.424169967,K562
714,714,chr4,1716128,1716228,-,6.466272034,K562
715,715,chr17,1738341,1738424,+,5.640136071,HepG2
716,716,chr17,1738341,1738424,+,5.640136071,HepG2
717,717,chr17,1738341,1738424,+,5.640136071,HepG2
718,718,chr17,1738341,1738424,+,5.640136071,HepG2
719,719,chr17,1738341,1738424,+,5.640136071,HepG2
720,720,chr11,1752791,1752888,-,18.2973919,K562
721,721,chr11,1753259,1753294,-,3.540116796,K562
722,722,chr11,1752911,1753089,-,12.76421913,K562
723,723,chr11,1752793,1752880,-,15.22649872,K562
724,724,chr11,1753259,1753294,-,3.540116796,K562
725,725,chr11,1752911,1753089,-,12.76421913,K562
726,726,chr11,1752911,1753089,-,12.76421913,K562
727,727,chr11,1752793,1752880,-,15.22649872,K562
728,728,chr11,1752791,1752888,-,18.2973919,K562
729,729,chr11,1752791,1752888,-,18.2973919,K562
730,730,chr11,1752793,1752880,-,15.22649872,K562
731,731,chr11,1753259,1753294,-,3.540116796,K562
732,732,chr11,1752793,1752880,-,15.22649872,K562
733,733,chr11,1753259,1753294,-,3.540116796,K562
734,734,chr11,1752911,1753089,-,12.76421913,K562
735,735,chr11,1752791,1752888,-,18.2973919,K562
736,736,chr11,1752791,1752888,-,18.2973919,K562
737,737,chr11,1752911,1753089,-,12.76421913,K562
738,738,chr11,1752793,1752880,-,15.22649872,K562
739,739,chr11,1753259,1753294,-,3.540116796,K562
740,740,chr11,1752911,1753089,-,12.76421913,K562
741,741,chr11,1753259,1753294,-,3.540116796,K562
742,742,chr11,1753259,1753294,-,3.540116796,K562
743,743,chr17,1754539,1754579,+,13.66962682,HepG2
744,744,chr17,1754539,1754579,+,13.66962682,HepG2
745,745,chr17,1754539,1754579,+,13.66962682,HepG2
746,746,chr17,1754539,1754579,+,13.66962682,HepG2
747,747,chr16,1776973,1777042,-,5.456039798,K562
748,748,chr16,1776926,1776975,-,3.693916752,HepG2
749,749,chr16,1776918,1776968,-,6.567770441,K562
750,750,chr16,1779348,1779421,+,3.36069115,K562
751,751,chr16,1776918,1776968,-,6.567770441,K562
752,752,chr16,1776973,1777042,-,5.456039798,K562
753,753,chr16,1776926,1776975,-,3.693916752,HepG2
754,754,chr16,1776918,1776968,-,6.567770441,K562
755,755,chr16,1776973,1777042,-,5.456039798,K562
756,756,chr16,1776926,1776975,-,3.693916752,HepG2
757,757,chr17,1777454,1777499,+,4.584678521,HepG2
758,758,chr1,1786427,1786463,-,3.511542639,HepG2
759,759,chr1,1785826,1785840,-,3.36069115,K562
760,760,chr1,1786182,1786221,-,3.511542639,HepG2
761,761,chr1,1785826,1785840,-,3.36069115,K562
762,762,chr1,1786427,1786463,-,3.511542639,HepG2
763,763,chr1,1786182,1786221,-,3.511542639,HepG2
764,764,chr1,1786182,1786221,-,3.511542639,HepG2
765,765,chr1,1786427,1786463,-,3.511542639,HepG2
766,766,chr1,1785826,1785840,-,3.36069115,K562
767,767,chr12,1787284,1787337,+,4.064158778,HepG2
768,768,chr12,1786691,1786734,+,3.511542639,HepG2
769,769,chr12,1786864,1786892,+,3.476468913,HepG2
770,770,chr12,1786409,1786449,+,4.01631793,HepG2
771,771,chr12,1786626,1786699,+,6.013129016,K562
772,772,chr16,1788960,1789061,+,11.31802723,K562
773,773,chr16,1788915,1788960,+,4.017282261,K562
774,774,chr16,1788915,1788960,+,4.017282261,K562
775,775,chr16,1788960,1789061,+,11.31802723,K562
776,776,chr16,1789076,1789123,+,3.545634347,K562
777,777,chr4,1807556,1807604,+,7.348345922,HepG2
778,778,chr4,1807560,1807603,+,4.367798095,K562
779,779,chr4,1807560,1807603,+,4.367798095,K562
780,780,chr4,1808115,1808149,+,11.28161458,HepG2
781,781,chr4,1808124,1808159,+,6.567770441,K562
782,782,chr4,1807556,1807604,+,7.348345922,HepG2
783,783,chr4,1808738,1808774,+,3.991571025,K562
784,784,chr4,1808678,1808734,+,5.419897543,K562
785,785,chr4,1808678,1808734,+,5.419897543,K562
786,786,chr4,1808636,1808693,+,4.907220775,K562
787,787,chr4,1808738,1808774,+,3.991571025,K562
788,788,chr4,1808613,1808667,+,7.697160599,HepG2
789,789,chr4,1808613,1808667,+,7.697160599,HepG2
790,790,chr4,1808636,1808693,+,4.907220775,K562
791,791,chr4,1808124,1808159,+,6.567770441,K562
792,792,chr4,1808636,1808693,+,4.907220775,K562
793,793,chr4,1808738,1808774,+,3.991571025,K562
794,794,chr4,1808678,1808734,+,5.419897543,K562
795,795,chr4,1807556,1807604,+,7.348345922,HepG2
796,796,chr4,1808442,1808488,+,4.907220775,K562
797,797,chr4,1808124,1808159,+,6.567770441,K562
798,798,chr4,1808442,1808488,+,4.907220775,K562
799,799,chr4,1808442,1808488,+,4.907220775,K562
800,800,chr4,1808115,1808149,+,11.28161458,HepG2
801,801,chr4,1807560,1807603,+,4.367798095,K562
802,802,chr4,1808115,1808149,+,11.28161458,HepG2
803,803,chr4,1808613,1808667,+,7.697160599,HepG2
804,804,chr4,1807560,1807603,+,4.367798095,K562
805,805,chr4,1808442,1808488,+,4.907220775,K562
806,806,chr4,1808678,1808734,+,5.419897543,K562
807,807,chr4,1808636,1808693,+,4.907220775,K562
808,808,chr4,1808613,1808667,+,7.697160599,HepG2
809,809,chr4,1808124,1808159,+,6.567770441,K562
810,810,chr4,1808115,1808149,+,11.28161458,HepG2
811,811,chr4,1808738,1808774,+,3.991571025,K562
812,812,chr4,1807556,1807604,+,7.348345922,HepG2
813,813,chr19,1815582,1815616,-,11.74977523,K562
814,814,chr19,1815528,1815588,-,5.075872175,K562
815,815,chr19,1815321,1815389,-,6.013129016,K562
816,816,chr19,1815544,1815582,-,8.992954572,K562
817,817,chr16,1828685,1828717,+,3.199661376,HepG2
818,818,chr19,1852636,1852697,-,19.90087207,K562
819,819,chr19,1852942,1852976,-,4.367798095,K562
820,820,chr19,1852618,1852665,-,4.512902227,HepG2
821,821,chr19,1853221,1853261,-,3.189448735,HepG2
822,822,chr19,1853602,1853697,-,19.96685782,K562
823,823,chr19,1852582,1852699,-,12.12839204,K562
824,824,chr19,1853315,1853361,-,3.536314955,HepG2
825,825,chr19,1854376,1854417,-,5.858969044,K562
826,826,chr19,1853139,1853178,-,8.876519791,K562
827,827,chr19,1853048,1853086,-,5.414279899,K562
828,828,chr19,1853607,1853629,-,3.610284393,K562
829,829,chr19,1853897,1853916,-,4.308259517,K562
830,830,chr19,1854364,1854431,-,3.96221267,HepG2
831,831,chr19,1852582,1852699,-,12.12839204,K562
832,832,chr19,1854364,1854431,-,3.96221267,HepG2
833,833,chr19,1854376,1854417,-,5.858969044,K562
834,834,chr19,1854376,1854417,-,5.858969044,K562
835,835,chr19,1854364,1854431,-,3.96221267,HepG2
836,836,chr4,1948534,1948621,+,3.610284393,K562
837,837,chr4,1948534,1948621,+,3.610284393,K562
838,838,chr4,1982071,1982140,+,5.075872175,K562
839,839,chr4,1982071,1982140,+,5.075872175,K562
840,840,chr4,1982071,1982140,+,5.075872175,K562
841,841,chr4,1981852,1981907,+,6.466817015,K562
842,842,chr4,1982071,1982140,+,5.075872175,K562
843,843,chr4,1980904,1980960,+,3.189448735,HepG2
844,844,chr4,1981852,1981907,+,6.466817015,K562
845,845,chr4,1981837,1981906,+,8.971096647,K562
846,846,chr4,1980904,1980960,+,3.189448735,HepG2
847,847,chr4,1982071,1982140,+,5.075872175,K562
848,848,chr4,1981837,1981906,+,8.971096647,K562
849,849,chr4,1980904,1980960,+,3.189448735,HepG2
850,850,chr4,1980904,1980960,+,3.189448735,HepG2
851,851,chr4,1981852,1981907,+,6.466817015,K562
852,852,chr4,1981852,1981907,+,6.466817015,K562
853,853,chr4,1981837,1981906,+,8.971096647,K562
854,854,chr4,1981837,1981906,+,8.971096647,K562
855,855,chr4,1980904,1980960,+,3.189448735,HepG2
856,856,chr4,1981852,1981907,+,6.466817015,K562
857,857,chr4,1981837,1981906,+,8.971096647,K562
858,858,chr19,1980715,1980756,+,5.266761796,K562
859,859,chr19,1981156,1981243,+,7.235175302,K562
860,860,chr19,1981032,1981059,+,3.424169967,K562
861,861,chr4,1982921,1982977,-,4.545455288,HepG2
862,862,chr4,1982921,1982977,-,4.545455288,HepG2
863,863,chr19,1985914,1985951,-,3.424169967,K562
864,864,chr16,1986248,1986291,+,4.269339392,HepG2
865,865,chr19,2037583,2037619,-,5.766439673,K562
866,866,chr19,2037686,2037743,-,6.881933778,K562
867,867,chr19,2037686,2037743,-,6.881933778,K562
868,868,chr19,2037583,2037619,-,5.766439673,K562
869,869,chr19,2038775,2038825,-,5.050337254,HepG2
870,870,chr19,2038144,2038180,-,5.287361324,K562
871,871,chr19,2037686,2037743,-,6.881933778,K562
872,872,chr19,2038657,2038688,-,5.271256259,K562
873,873,chr19,2037583,2037619,-,5.766439673,K562
874,874,chr16,2038196,2038266,+,3.991571025,K562
875,875,chr16,2038241,2038320,+,3.915254684,K562
876,876,chr16,2038196,2038266,+,3.991571025,K562
877,877,chr16,2038241,2038320,+,3.915254684,K562
878,878,chr16,2038241,2038320,+,3.915254684,K562
879,879,chr16,2038196,2038266,+,3.991571025,K562
880,880,chr16,2089078,2089119,-,6.17462069,HepG2
881,881,chr16,2089189,2089238,-,7.671003851,K562
882,882,chr16,2089189,2089235,-,4.52966126,HepG2
883,883,chr16,2089189,2089235,-,4.52966126,HepG2
884,884,chr16,2089078,2089119,-,6.17462069,HepG2
885,885,chr16,2089189,2089238,-,7.671003851,K562
886,886,chr16,2089189,2089235,-,4.52966126,HepG2
887,887,chr16,2089078,2089119,-,6.17462069,HepG2
888,888,chr16,2088908,2088945,-,3.189448735,HepG2
889,889,chr16,2089189,2089238,-,7.671003851,K562
890,890,chr16,2088908,2088945,-,3.189448735,HepG2
891,891,chr16,2088908,2088945,-,3.189448735,HepG2
892,892,chr16,2088908,2088945,-,3.189448735,HepG2
893,893,chr16,2089078,2089119,-,6.17462069,HepG2
894,894,chr16,2089189,2089235,-,4.52966126,HepG2
895,895,chr16,2089189,2089238,-,7.671003851,K562
896,896,chr16,2089189,2089238,-,7.671003851,K562
897,897,chr16,2088908,2088945,-,3.189448735,HepG2
898,898,chr16,2089189,2089235,-,4.52966126,HepG2
899,899,chr16,2089078,2089119,-,6.17462069,HepG2
900,900,chr19,2101578,2101634,-,4.017282261,K562
901,901,chr19,2101305,2101420,-,4.928765132,HepG2
902,902,chr19,2101305,2101420,-,4.928765132,HepG2
903,903,chr19,2101578,2101634,-,4.017282261,K562
904,904,chr11,2129147,2129184,-,66.72432017,HepG2
905,905,chr11,2129171,2129198,-,63.9407396,HepG2
906,906,chr11,2129147,2129184,-,66.72432017,HepG2
907,907,chr11,2131397,2131405,-,400.0,HepG2
908,908,chr11,2131397,2131405,-,400.0,HepG2
909,909,chr11,2129171,2129198,-,63.9407396,HepG2
910,910,chr11,2129147,2129184,-,66.72432017,HepG2
911,911,chr11,2129171,2129198,-,63.9407396,HepG2
912,912,chr11,2131397,2131405,-,400.0,HepG2
913,913,chr11,2131397,2131405,-,400.0,HepG2
914,914,chr11,2129171,2129198,-,63.9407396,HepG2
915,915,chr11,2129147,2129184,-,66.72432017,HepG2
916,916,chr20,2145528,2145601,+,6.360025702,HepG2
917,917,chr20,2144940,2144994,+,3.36069115,K562
918,918,chr20,2146293,2146331,+,3.016910938,HepG2
919,919,chr20,2146355,2146393,+,3.536314955,HepG2
920,920,chr20,2146851,2146905,+,4.739795003,HepG2
921,921,chr19,2229812,2229864,+,4.105895486,K562
922,922,chr19,2230026,2230069,+,3.610284393,K562
923,923,chr19,2229818,2229893,+,5.640136071,HepG2
924,924,chr19,2230087,2230136,+,3.991571025,K562
925,925,chr19,2232444,2232509,+,4.619541281,K562
926,926,chr19,2229800,2229855,+,4.557780101,HepG2
927,927,chr19,2230087,2230136,+,3.991571025,K562
928,928,chr19,2233212,2233302,-,6.830188658,K562
929,929,chr19,2233452,2233502,-,4.907220775,K562
930,930,chr19,2233215,2233249,-,3.424169967,K562
931,931,chr19,2233215,2233249,-,3.424169967,K562
932,932,chr19,2233452,2233502,-,4.907220775,K562
933,933,chr19,2233212,2233302,-,6.830188658,K562
934,934,chr19,2233452,2233502,-,4.907220775,K562
935,935,chr19,2233215,2233249,-,3.424169967,K562
936,936,chr19,2233212,2233302,-,6.830188658,K562
937,937,chr19,2233215,2233249,-,3.424169967,K562
938,938,chr19,2233452,2233502,-,4.907220775,K562
939,939,chr19,2233212,2233302,-,6.830188658,K562
940,940,chr19,2233452,2233502,-,4.907220775,K562
