ensembl_transcript_id,ensembl_gene_id,external_gene_name,description,DDX6_chrom,DDX6_start,DDX6_end,strand,confidence_score,sample_or_tissue_used,3UTR_chrom,3UTR_start,3UTR_end
ENST00000642689,ENSG00000101266,CSNK2A1,casein kinase 2 alpha 1 [Source:HGNC Symbol;Acc:HGNC:2457],chr20,483539,483580,-,5.2156211,HepG2,chr20,482710,483960
ENST00000645234,ENSG00000101266,CSNK2A1,casein kinase 2 alpha 1 [Source:HGNC Symbol;Acc:HGNC:2457],chr20,483539,483580,-,5.2156211,HepG2,chr20,482714,484019
ENST00000646814,ENSG00000101266,CSNK2A1,casein kinase 2 alpha 1 [Source:HGNC Symbol;Acc:HGNC:2457],chr20,483539,483580,-,5.2156211,HepG2,chr20,482721,483960
ENST00000644885,ENSG00000101266,CSNK2A1,casein kinase 2 alpha 1 [Source:HGNC Symbol;Acc:HGNC:2457],chr20,483539,483580,-,5.2156211,HepG2,chr20,482723,483960
ENST00000646477,ENSG00000101266,CSNK2A1,casein kinase 2 alpha 1 [Source:HGNC Symbol;Acc:HGNC:2457],chr20,483539,483580,-,5.2156211,HepG2,chr20,482723,483960
ENST00000644710,ENSG00000101266,CSNK2A1,casein kinase 2 alpha 1 [Source:HGNC Symbol;Acc:HGNC:2457],chr20,483539,483580,-,5.2156211,HepG2,chr20,482747,483960
ENST00000644003,ENSG00000101266,CSNK2A1,casein kinase 2 alpha 1 [Source:HGNC Symbol;Acc:HGNC:2457],chr20,483539,483580,-,5.2156211,HepG2,chr20,482886,483960
ENST00000647026,ENSG00000101266,CSNK2A1,casein kinase 2 alpha 1 [Source:HGNC Symbol;Acc:HGNC:2457],chr20,483539,483580,-,5.2156211,HepG2,chr20,483389,483960
ENST00000215574,ENSG00000099804,CDC34,"cell division cycle 34, ubiqiutin conjugating enzyme [Source:HGNC Symbol;Acc:HGNC:1734]",chr19,541756,541814,+,5.419897543,K562,chr19,541552,542087
ENST00000397582,ENSG00000099849,RASSF7,Ras association domain family member 7 [Source:HGNC Symbol;Acc:HGNC:1166],chr11,563832,563919,+,3.540116796,K562,chr11,563380,563993
ENST00000431809,ENSG00000099849,RASSF7,Ras association domain family member 7 [Source:HGNC Symbol;Acc:HGNC:1166],chr11,563832,563919,+,3.540116796,K562,chr11,563380,564012
ENST00000454668,ENSG00000099849,RASSF7,Ras association domain family member 7 [Source:HGNC Symbol;Acc:HGNC:1166],chr11,563832,563919,+,3.540116796,K562,chr11,563569,564021
ENST00000397583,ENSG00000099849,RASSF7,Ras association domain family member 7 [Source:HGNC Symbol;Acc:HGNC:1166],chr11,563832,563919,+,3.540116796,K562,chr11,563645,564025
ENST00000470411,ENSG00000007541,PIGQ,phosphatidylinositol glycan anchor biosynthesis class Q [Source:HGNC Symbol;Acc:HGNC:14135],chr16,576424,576451,+,3.693916752,HepG2,chr16,576049,577217
ENST00000333511,ENSG00000172270,BSG,basigin (Ok blood group) [Source:HGNC Symbol;Acc:HGNC:1116],chr19,583289,583372,+,25.25788787,K562,chr19,582749,583493
ENST00000333511,ENSG00000172270,BSG,basigin (Ok blood group) [Source:HGNC Symbol;Acc:HGNC:1116],chr19,583362,583369,+,6.099840782,K562,chr19,582749,583493
ENST00000333511,ENSG00000172270,BSG,basigin (Ok blood group) [Source:HGNC Symbol;Acc:HGNC:1116],chr19,583007,583053,+,15.91335548,K562,chr19,582749,583493
ENST00000333511,ENSG00000172270,BSG,basigin (Ok blood group) [Source:HGNC Symbol;Acc:HGNC:1116],chr19,583004,583076,+,20.33863224,K562,chr19,582749,583494
ENST00000346916,ENSG00000172270,BSG,basigin (Ok blood group) [Source:HGNC Symbol;Acc:HGNC:1116],chr19,583004,583076,+,20.33863224,K562,chr19,582749,583487
ENST00000346916,ENSG00000172270,BSG,basigin (Ok blood group) [Source:HGNC Symbol;Acc:HGNC:1116],chr19,583004,583076,+,20.33863224,K562,chr19,582749,583493
ENST00000346916,ENSG00000172270,BSG,basigin (Ok blood group) [Source:HGNC Symbol;Acc:HGNC:1116],chr19,583362,583369,+,6.099840782,K562,chr19,582749,583493
ENST00000346916,ENSG00000172270,BSG,basigin (Ok blood group) [Source:HGNC Symbol;Acc:HGNC:1116],chr19,583004,583076,+,20.33863224,K562,chr19,582749,583442
ENST00000353555,ENSG00000172270,BSG,basigin (Ok blood group) [Source:HGNC Symbol;Acc:HGNC:1116],chr19,583362,583369,+,6.099840782,K562,chr19,582749,583487
ENST00000353555,ENSG00000172270,BSG,basigin (Ok blood group) [Source:HGNC Symbol;Acc:HGNC:1116],chr19,583004,583076,+,20.33863224,K562,chr19,582749,583493
ENST00000353555,ENSG00000172270,BSG,basigin (Ok blood group) [Source:HGNC Symbol;Acc:HGNC:1116],chr19,583362,583369,+,6.099840782,K562,chr19,582749,583493
ENST00000353555,ENSG00000172270,BSG,basigin (Ok blood group) [Source:HGNC Symbol;Acc:HGNC:1116],chr19,583289,583372,+,25.25788787,K562,chr19,582749,583493
ENST00000545507,ENSG00000172270,BSG,basigin (Ok blood group) [Source:HGNC Symbol;Acc:HGNC:1116],chr19,583004,583076,+,20.33863224,K562,chr19,582749,583493
ENST00000545507,ENSG00000172270,BSG,basigin (Ok blood group) [Source:HGNC Symbol;Acc:HGNC:1116],chr19,583289,583372,+,25.25788787,K562,chr19,582749,583487
ENST00000545507,ENSG00000172270,BSG,basigin (Ok blood group) [Source:HGNC Symbol;Acc:HGNC:1116],chr19,583007,583053,+,15.91335548,K562,chr19,582749,583487
ENST00000545507,ENSG00000172270,BSG,basigin (Ok blood group) [Source:HGNC Symbol;Acc:HGNC:1116],chr19,583362,583369,+,6.099840782,K562,chr19,582749,583487
ENST00000573784,ENSG00000172270,BSG,basigin (Ok blood group) [Source:HGNC Symbol;Acc:HGNC:1116],chr19,583007,583053,+,15.91335548,K562,chr19,582749,583493
ENST00000573784,ENSG00000172270,BSG,basigin (Ok blood group) [Source:HGNC Symbol;Acc:HGNC:1116],chr19,583007,583053,+,15.91335548,K562,chr19,582749,583493
ENST00000573784,ENSG00000172270,BSG,basigin (Ok blood group) [Source:HGNC Symbol;Acc:HGNC:1116],chr19,583362,583369,+,6.099840782,K562,chr19,582749,583493
ENST00000573784,ENSG00000172270,BSG,basigin (Ok blood group) [Source:HGNC Symbol;Acc:HGNC:1116],chr19,583004,583076,+,20.33863224,K562,chr19,582749,583493
ENST00000576984,ENSG00000172270,BSG,basigin (Ok blood group) [Source:HGNC Symbol;Acc:HGNC:1116],chr19,583007,583053,+,15.91335548,K562,chr19,582749,583487
ENST00000576984,ENSG00000172270,BSG,basigin (Ok blood group) [Source:HGNC Symbol;Acc:HGNC:1116],chr19,583289,583372,+,25.25788787,K562,chr19,582749,583487
ENST00000576984,ENSG00000172270,BSG,basigin (Ok blood group) [Source:HGNC Symbol;Acc:HGNC:1116],chr19,583007,583053,+,15.91335548,K562,chr19,582749,583493
ENST00000576984,ENSG00000172270,BSG,basigin (Ok blood group) [Source:HGNC Symbol;Acc:HGNC:1116],chr19,583289,583372,+,25.25788787,K562,chr19,582749,583493
ENST00000614867,ENSG00000172270,BSG,basigin (Ok blood group) [Source:HGNC Symbol;Acc:HGNC:1116],chr19,583007,583053,+,15.91335548,K562,chr19,582749,583493
ENST00000614867,ENSG00000172270,BSG,basigin (Ok blood group) [Source:HGNC Symbol;Acc:HGNC:1116],chr19,583289,583372,+,25.25788787,K562,chr19,582749,583442
ENST00000614867,ENSG00000172270,BSG,basigin (Ok blood group) [Source:HGNC Symbol;Acc:HGNC:1116],chr19,583362,583369,+,6.099840782,K562,chr19,582749,583442
ENST00000614867,ENSG00000172270,BSG,basigin (Ok blood group) [Source:HGNC Symbol;Acc:HGNC:1116],chr19,583289,583372,+,25.25788787,K562,chr19,582749,583493
ENST00000618006,ENSG00000172270,BSG,basigin (Ok blood group) [Source:HGNC Symbol;Acc:HGNC:1116],chr19,583289,583372,+,25.25788787,K562,chr19,582749,583462
ENST00000618006,ENSG00000172270,BSG,basigin (Ok blood group) [Source:HGNC Symbol;Acc:HGNC:1116],chr19,583007,583053,+,15.91335548,K562,chr19,582749,583442
ENST00000618006,ENSG00000172270,BSG,basigin (Ok blood group) [Source:HGNC Symbol;Acc:HGNC:1116],chr19,583007,583053,+,15.91335548,K562,chr19,582749,583462
ENST00000618006,ENSG00000172270,BSG,basigin (Ok blood group) [Source:HGNC Symbol;Acc:HGNC:1116],chr19,583362,583369,+,6.099840782,K562,chr19,582749,583462
ENST00000680065,ENSG00000172270,BSG,basigin (Ok blood group) [Source:HGNC Symbol;Acc:HGNC:1116],chr19,583362,583369,+,6.099840782,K562,chr19,582749,583493
ENST00000680065,ENSG00000172270,BSG,basigin (Ok blood group) [Source:HGNC Symbol;Acc:HGNC:1116],chr19,583007,583053,+,15.91335548,K562,chr19,582749,583493
ENST00000680065,ENSG00000172270,BSG,basigin (Ok blood group) [Source:HGNC Symbol;Acc:HGNC:1116],chr19,583004,583076,+,20.33863224,K562,chr19,582749,583493
ENST00000680065,ENSG00000172270,BSG,basigin (Ok blood group) [Source:HGNC Symbol;Acc:HGNC:1116],chr19,583289,583372,+,25.25788787,K562,chr19,582749,583493
ENST00000680326,ENSG00000172270,BSG,basigin (Ok blood group) [Source:HGNC Symbol;Acc:HGNC:1116],chr19,583362,583369,+,6.099840782,K562,chr19,582749,583494
ENST00000680326,ENSG00000172270,BSG,basigin (Ok blood group) [Source:HGNC Symbol;Acc:HGNC:1116],chr19,583004,583076,+,20.33863224,K562,chr19,582749,583487
ENST00000680326,ENSG00000172270,BSG,basigin (Ok blood group) [Source:HGNC Symbol;Acc:HGNC:1116],chr19,583289,583372,+,25.25788787,K562,chr19,582749,583494
ENST00000680326,ENSG00000172270,BSG,basigin (Ok blood group) [Source:HGNC Symbol;Acc:HGNC:1116],chr19,583007,583053,+,15.91335548,K562,chr19,582749,583494
ENST00000680552,ENSG00000172270,BSG,basigin (Ok blood group) [Source:HGNC Symbol;Acc:HGNC:1116],chr19,583289,583372,+,25.25788787,K562,chr19,582749,583493
ENST00000680552,ENSG00000172270,BSG,basigin (Ok blood group) [Source:HGNC Symbol;Acc:HGNC:1116],chr19,583362,583369,+,6.099840782,K562,chr19,582749,583493
ENST00000680552,ENSG00000172270,BSG,basigin (Ok blood group) [Source:HGNC Symbol;Acc:HGNC:1116],chr19,583004,583076,+,20.33863224,K562,chr19,582749,583493
ENST00000680552,ENSG00000172270,BSG,basigin (Ok blood group) [Source:HGNC Symbol;Acc:HGNC:1116],chr19,583004,583076,+,20.33863224,K562,chr19,582749,583462
ENST00000679472,ENSG00000172270,BSG,basigin (Ok blood group) [Source:HGNC Symbol;Acc:HGNC:1116],chr19,583007,583053,+,15.91335548,K562,chr19,582838,583442
ENST00000679472,ENSG00000172270,BSG,basigin (Ok blood group) [Source:HGNC Symbol;Acc:HGNC:1116],chr19,583004,583076,+,20.33863224,K562,chr19,582838,583442
ENST00000679472,ENSG00000172270,BSG,basigin (Ok blood group) [Source:HGNC Symbol;Acc:HGNC:1116],chr19,583289,583372,+,25.25788787,K562,chr19,582838,583442
ENST00000679472,ENSG00000172270,BSG,basigin (Ok blood group) [Source:HGNC Symbol;Acc:HGNC:1116],chr19,583362,583369,+,6.099840782,K562,chr19,582838,583442
ENST00000264555,ENSG00000070047,PHRF1,PHD and ring finger domains 1 [Source:HGNC Symbol;Acc:HGNC:24351],chr11,611889,611963,+,4.105895486,K562,chr11,611777,611964
ENST00000413872,ENSG00000070047,PHRF1,PHD and ring finger domains 1 [Source:HGNC Symbol;Acc:HGNC:24351],chr11,611889,611963,+,4.105895486,K562,chr11,611777,611964
ENST00000416188,ENSG00000070047,PHRF1,PHD and ring finger domains 1 [Source:HGNC Symbol;Acc:HGNC:24351],chr11,611889,611963,+,4.105895486,K562,chr11,611777,611964
ENST00000533464,ENSG00000070047,PHRF1,PHD and ring finger domains 1 [Source:HGNC Symbol;Acc:HGNC:24351],chr11,611889,611963,+,4.105895486,K562,chr11,611777,612222
ENST00000248139,ENSG00000197562,RAB40C,"RAB40C, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:18285]",chr16,628982,629088,+,3.540116796,K562,chr16,627622,629271
ENST00000248139,ENSG00000197562,RAB40C,"RAB40C, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:18285]",chr16,628982,629088,+,3.540116796,K562,chr16,627622,629268
ENST00000535977,ENSG00000197562,RAB40C,"RAB40C, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:18285]",chr16,628982,629088,+,3.540116796,K562,chr16,627622,629271
ENST00000535977,ENSG00000197562,RAB40C,"RAB40C, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:18285]",chr16,627707,627758,+,3.178734411,K562,chr16,627622,629271
ENST00000538492,ENSG00000197562,RAB40C,"RAB40C, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:18285]",chr16,627707,627758,+,3.178734411,K562,chr16,627622,629271
ENST00000538492,ENSG00000197562,RAB40C,"RAB40C, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:18285]",chr16,627707,627758,+,3.178734411,K562,chr16,627622,629271
ENST00000539661,ENSG00000197562,RAB40C,"RAB40C, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:18285]",chr16,627707,627758,+,3.178734411,K562,chr16,627622,629268
ENST00000539661,ENSG00000197562,RAB40C,"RAB40C, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:18285]",chr16,628982,629088,+,3.540116796,K562,chr16,627622,629271
ENST00000382409,ENSG00000177030,DEAF1,DEAF1 transcription factor [Source:HGNC Symbol;Acc:HGNC:14677],chr11,644266,644333,-,5.858969044,K562,chr11,644232,644549
ENST00000683307,ENSG00000177030,DEAF1,DEAF1 transcription factor [Source:HGNC Symbol;Acc:HGNC:14677],chr11,644266,644333,-,5.858969044,K562,chr11,644238,644549
ENST00000381962,ENSG00000271303,SRXN1,sulfiredoxin 1 [Source:HGNC Symbol;Acc:HGNC:16132],chr20,648676,648709,-,3.199661376,HepG2,chr20,646614,648713
ENST00000488788,ENSG00000270299,,novel protein,chr20,648676,648709,-,3.199661376,HepG2,chr20,646625,648855
ENST00000647584,ENSG00000132199,ENOSF1,enolase superfamily member 1 [Source:HGNC Symbol;Acc:HGNC:30365],chr18,673423,673458,+,4.628865613,K562,chr18,670317,674304
ENST00000323224,ENSG00000176890,TYMS,thymidylate synthetase [Source:HGNC Symbol;Acc:HGNC:12441],chr18,673423,673458,+,4.628865613,K562,chr18,672997,673578
ENST00000323274,ENSG00000176890,TYMS,thymidylate synthetase [Source:HGNC Symbol;Acc:HGNC:12441],chr18,673423,673458,+,4.628865613,K562,chr18,672997,673484
ENST00000315082,ENSG00000140983,RHOT2,ras homolog family member T2 [Source:HGNC Symbol;Acc:HGNC:21169],chr16,673896,673927,+,3.36069115,K562,chr16,673606,674171
ENST00000315082,ENSG00000140983,RHOT2,ras homolog family member T2 [Source:HGNC Symbol;Acc:HGNC:21169],chr16,673960,674047,+,9.018480385,K562,chr16,673606,674171
ENST00000564000,ENSG00000103254,ANTKMT,adenine nucleotide translocase lysine methyltransferase [Source:HGNC Symbol;Acc:HGNC:14152],chr16,722421,722513,+,4.017282261,K562,chr16,722200,722585
ENST00000549114,ENSG00000103253,HAGHL,hydroxyacylglutathione hydrolase like [Source:HGNC Symbol;Acc:HGNC:14177],chr16,729537,729665,+,7.148528716,K562,chr16,728825,729715
ENST00000564537,ENSG00000103253,HAGHL,hydroxyacylglutathione hydrolase like [Source:HGNC Symbol;Acc:HGNC:14177],chr16,729537,729665,+,7.148528716,K562,chr16,728825,729733
ENST00000341413,ENSG00000103253,HAGHL,hydroxyacylglutathione hydrolase like [Source:HGNC Symbol;Acc:HGNC:14177],chr16,729537,729665,+,7.148528716,K562,chr16,729168,729715
ENST00000389703,ENSG00000103253,HAGHL,hydroxyacylglutathione hydrolase like [Source:HGNC Symbol;Acc:HGNC:14177],chr16,729537,729665,+,7.148528716,K562,chr16,729456,729715
ENST00000382293,ENSG00000107104,KANK1,KN motif and ankyrin repeat domains 1 [Source:HGNC Symbol;Acc:HGNC:19309],chr9,745291,745325,+,3.199661376,HepG2,chr9,745235,746103
ENST00000382293,ENSG00000107104,KANK1,KN motif and ankyrin repeat domains 1 [Source:HGNC Symbol;Acc:HGNC:19309],chr9,745291,745325,+,3.199661376,HepG2,chr9,745235,746105
ENST00000382297,ENSG00000107104,KANK1,KN motif and ankyrin repeat domains 1 [Source:HGNC Symbol;Acc:HGNC:19309],chr9,745260,745414,+,17.64247564,HepG2,chr9,745235,746103
ENST00000382297,ENSG00000107104,KANK1,KN motif and ankyrin repeat domains 1 [Source:HGNC Symbol;Acc:HGNC:19309],chr9,745260,745414,+,17.64247564,HepG2,chr9,745235,746103
ENST00000382303,ENSG00000107104,KANK1,KN motif and ankyrin repeat domains 1 [Source:HGNC Symbol;Acc:HGNC:19309],chr9,745291,745325,+,3.199661376,HepG2,chr9,745235,746103
ENST00000382303,ENSG00000107104,KANK1,KN motif and ankyrin repeat domains 1 [Source:HGNC Symbol;Acc:HGNC:19309],chr9,745260,745414,+,17.64247564,HepG2,chr9,745235,746103
ENST00000619269,ENSG00000107104,KANK1,KN motif and ankyrin repeat domains 1 [Source:HGNC Symbol;Acc:HGNC:19309],chr9,745291,745325,+,3.199661376,HepG2,chr9,745235,746103
ENST00000619269,ENSG00000107104,KANK1,KN motif and ankyrin repeat domains 1 [Source:HGNC Symbol;Acc:HGNC:19309],chr9,745260,745414,+,17.64247564,HepG2,chr9,745235,746105
ENST00000674102,ENSG00000107104,KANK1,KN motif and ankyrin repeat domains 1 [Source:HGNC Symbol;Acc:HGNC:19309],chr9,745260,745414,+,17.64247564,HepG2,chr9,745235,746106
ENST00000674102,ENSG00000107104,KANK1,KN motif and ankyrin repeat domains 1 [Source:HGNC Symbol;Acc:HGNC:19309],chr9,745291,745325,+,3.199661376,HepG2,chr9,745235,746106
ENST00000301329,ENSG00000167699,GLOD4,glyoxalase domain containing 4 [Source:HGNC Symbol;Acc:HGNC:14111],chr17,759468,759542,-,7.061832456,K562,chr17,759096,760172
ENST00000301329,ENSG00000167699,GLOD4,glyoxalase domain containing 4 [Source:HGNC Symbol;Acc:HGNC:14111],chr17,760137,760216,-,3.610284393,K562,chr17,759096,760172
ENST00000301328,ENSG00000167699,GLOD4,glyoxalase domain containing 4 [Source:HGNC Symbol;Acc:HGNC:14111],chr17,760137,760216,-,3.610284393,K562,chr17,759329,760172
ENST00000301328,ENSG00000167699,GLOD4,glyoxalase domain containing 4 [Source:HGNC Symbol;Acc:HGNC:14111],chr17,759468,759542,-,7.061832456,K562,chr17,759329,760172
ENST00000362003,ENSG00000185619,PCGF3,polycomb group ring finger 3 [Source:HGNC Symbol;Acc:HGNC:10066],chr4,766943,767011,+,4.007253545,HepG2,chr4,766079,770640
ENST00000362003,ENSG00000185619,PCGF3,polycomb group ring finger 3 [Source:HGNC Symbol;Acc:HGNC:10066],chr4,770249,770313,-,5.046799405,K562,chr4,766079,770640
ENST00000319863,ENSG00000177225,GATD1,glutamine amidotransferase class 1 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:26616],chr11,770447,770522,-,6.577553636,K562,chr11,767221,770896
ENST00000524550,ENSG00000177225,GATD1,glutamine amidotransferase class 1 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:26616],chr11,770447,770522,-,6.577553636,K562,chr11,770469,770896
ENST00000320230,ENSG00000177542,SLC25A22,solute carrier family 25 member 22 [Source:HGNC Symbol;Acc:HGNC:19954],chr11,791173,791227,-,3.96221267,HepG2,chr11,790474,791914
ENST00000628067,ENSG00000177542,SLC25A22,solute carrier family 25 member 22 [Source:HGNC Symbol;Acc:HGNC:19954],chr11,791173,791227,-,3.96221267,HepG2,chr11,790474,791914
ENST00000316157,ENSG00000107929,LARP4B,La ribonucleoprotein 4B [Source:HGNC Symbol;Acc:HGNC:28987],chr10,812007,812048,-,3.610284393,K562,chr10,809496,812925
ENST00000316157,ENSG00000107929,LARP4B,La ribonucleoprotein 4B [Source:HGNC Symbol;Acc:HGNC:28987],chr10,812490,812540,-,3.882310524,HepG2,chr10,809496,812925
ENST00000349038,ENSG00000011304,PTBP1,polypyrimidine tract binding protein 1 [Source:HGNC Symbol;Acc:HGNC:9583],chr19,812037,812085,+,14.34013132,K562,chr19,810826,812312
ENST00000350092,ENSG00000011304,PTBP1,polypyrimidine tract binding protein 1 [Source:HGNC Symbol;Acc:HGNC:9583],chr19,812037,812085,+,14.34013132,K562,chr19,810826,812312
ENST00000356948,ENSG00000011304,PTBP1,polypyrimidine tract binding protein 1 [Source:HGNC Symbol;Acc:HGNC:9583],chr19,812037,812085,+,14.34013132,K562,chr19,810826,812327
ENST00000394601,ENSG00000011304,PTBP1,polypyrimidine tract binding protein 1 [Source:HGNC Symbol;Acc:HGNC:9583],chr19,812037,812085,+,14.34013132,K562,chr19,810826,812312
ENST00000627714,ENSG00000011304,PTBP1,polypyrimidine tract binding protein 1 [Source:HGNC Symbol;Acc:HGNC:9583],chr19,812037,812085,+,14.34013132,K562,chr19,810826,812327
ENST00000635647,ENSG00000011304,PTBP1,polypyrimidine tract binding protein 1 [Source:HGNC Symbol;Acc:HGNC:9583],chr19,812037,812085,+,14.34013132,K562,chr19,810826,812275
ENST00000679114,ENSG00000011304,PTBP1,polypyrimidine tract binding protein 1 [Source:HGNC Symbol;Acc:HGNC:9583],chr19,812037,812085,+,14.34013132,K562,chr19,810826,812222
ENST00000359894,ENSG00000129951,PLPPR3,phospholipid phosphatase related 3 [Source:HGNC Symbol;Acc:HGNC:23497],chr19,812508,812544,-,3.36069115,K562,chr19,812487,812569
ENST00000520876,ENSG00000129951,PLPPR3,phospholipid phosphatase related 3 [Source:HGNC Symbol;Acc:HGNC:23497],chr19,812508,812544,-,3.36069115,K562,chr19,812487,812569
ENST00000322008,ENSG00000177697,CD151,CD151 molecule (Raph blood group) [Source:HGNC Symbol;Acc:HGNC:1630],chr11,838424,838467,+,3.189448735,HepG2,chr11,838192,838835
ENST00000397420,ENSG00000177697,CD151,CD151 molecule (Raph blood group) [Source:HGNC Symbol;Acc:HGNC:1630],chr11,838424,838467,+,3.189448735,HepG2,chr11,838192,838798
ENST00000397421,ENSG00000177697,CD151,CD151 molecule (Raph blood group) [Source:HGNC Symbol;Acc:HGNC:1630],chr11,838424,838467,+,3.189448735,HepG2,chr11,838192,838831
ENST00000528011,ENSG00000177697,CD151,CD151 molecule (Raph blood group) [Source:HGNC Symbol;Acc:HGNC:1630],chr11,838424,838467,+,3.189448735,HepG2,chr11,838192,838834
ENST00000314167,ENSG00000178950,GAK,cyclin G associated kinase [Source:HGNC Symbol;Acc:HGNC:4113],chr4,849346,849454,-,5.347881548,K562,chr4,849276,849672
ENST00000511163,ENSG00000178950,GAK,cyclin G associated kinase [Source:HGNC Symbol;Acc:HGNC:4113],chr4,849346,849454,-,5.347881548,K562,chr4,849277,849672
ENST00000397396,ENSG00000214063,TSPAN4,tetraspanin 4 [Source:HGNC Symbol;Acc:HGNC:11859],chr11,866900,866955,+,7.72283998,K562,chr11,866630,867111
ENST00000397396,ENSG00000214063,TSPAN4,tetraspanin 4 [Source:HGNC Symbol;Acc:HGNC:11859],chr11,866902,866969,+,3.957620614,K562,chr11,866630,867111
ENST00000397397,ENSG00000214063,TSPAN4,tetraspanin 4 [Source:HGNC Symbol;Acc:HGNC:11859],chr11,866902,866969,+,3.957620614,K562,chr11,866630,867111
ENST00000397397,ENSG00000214063,TSPAN4,tetraspanin 4 [Source:HGNC Symbol;Acc:HGNC:11859],chr11,866900,866955,+,7.72283998,K562,chr11,866630,867116
